date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_score_rolling
2013-11-15,England,Chile,0.0,2.0,Friendly,London,England,False,2.3
2013-11-19,England,Germany,0.0,1.0,Friendly,London,England,False,2.3
2014-03-05,England,Denmark,1.0,0.0,Friendly,London,England,False,2.3
2014-05-30,England,Peru,3.0,0.0,Friendly,London,England,False,2.35
2014-09-03,England,Norway,1.0,0.0,Friendly,London,England,False,2.2
2014-10-09,England,San Marino,5.0,0.0,UEFA Euro qualification,London,England,False,2.15
2014-11-15,England,Slovenia,3.0,1.0,UEFA Euro qualification,London,England,False,2.2
2015-03-27,England,Lithuania,4.0,0.0,UEFA Euro qualification,London,England,False,2.2
2015-09-08,England,Switzerland,2.0,0.0,UEFA Euro qualification,London,England,False,2.1
2015-10-09,England,Estonia,2.0,0.0,UEFA Euro qualification,London,England,False,2.0
2015-11-17,England,France,2.0,0.0,Friendly,London,England,False,2.0
2016-03-29,England,Netherlands,1.0,2.0,Friendly,London,England,False,2.05
2016-05-22,England,Turkey,2.0,1.0,Friendly,Manchester,England,False,2.05
2016-05-27,England,Australia,2.0,1.0,Friendly,Sunderland,England,False,2.0
2016-06-02,England,Portugal,1.0,0.0,Friendly,London,England,False,1.9
2016-10-08,England,Malta,2.0,0.0,FIFA World Cup qualification,London,England,False,1.95
2016-11-11,England,Scotland,3.0,0.0,FIFA World Cup qualification,London,England,False,1.8
2016-11-15,England,Spain,2.0,2.0,Friendly,London,England,False,1.7
2017-03-26,England,Lithuania,2.0,0.0,FIFA World Cup qualification,London,England,False,1.55
2017-09-04,England,Slovakia,2.0,1.0,FIFA World Cup qualification,London,England,False,1.6
2017-10-05,England,Slovenia,1.0,0.0,FIFA World Cup qualification,London,England,False,1.6
2017-11-10,England,Germany,0.0,0.0,Friendly,London,England,False,1.75
2017-11-14,England,Brazil,0.0,0.0,Friendly,London,England,False,1.9
2018-03-27,England,Italy,1.0,1.0,Friendly,London,England,False,2.05
2018-06-02,England,Nigeria,2.0,1.0,Friendly,London,England,False,2.3
2018-06-07,England,Costa Rica,2.0,0.0,Friendly,Leeds,England,False,2.4
2018-09-08,England,Spain,1.0,2.0,UEFA Nations League,London,England,False,2.4
2018-09-11,England,Switzerland,1.0,0.0,Friendly,London,England,False,2.25
2018-11-15,England,United States,3.0,0.0,Friendly,London,England,False,2.3
2018-11-18,England,Croatia,2.0,1.0,UEFA Nations League,London,England,False,2.4
2019-03-22,England,Czech Republic,5.0,0.0,UEFA Euro qualification,London,England,False,2.55
2019-09-07,England,Bulgaria,4.0,0.0,UEFA Euro qualification,London,England,False,2.6
2019-09-10,England,Kosovo,5.0,3.0,UEFA Euro qualification,London,England,False,2.65
2019-11-14,England,Montenegro,7.0,0.0,UEFA Euro qualification,London,England,False,2.7
2020-10-08,England,Wales,3.0,0.0,Friendly,London,England,False,2.7
2020-10-11,England,Belgium,2.0,1.0,UEFA Nations League,London,England,False,2.6
2020-10-14,England,Denmark,0.0,1.0,UEFA Nations League,London,England,False,2.55
2020-11-12,England,Republic of Ireland,3.0,0.0,Friendly,London,England,False,2.6
2020-11-18,England,Iceland,4.0,0.0,UEFA Nations League,London,England,False,2.65
2021-03-25,England,San Marino,5.0,0.0,FIFA World Cup qualification,London,England,False,2.55
2021-03-31,England,Poland,2.0,1.0,FIFA World Cup qualification,London,England,False,2.65
2021-06-02,England,Austria,1.0,0.0,Friendly,London,England,False,2.45
2021-06-06,England,Romania,1.0,0.0,Friendly,London,England,False,2.5
